MeetingID|GroupName|Address|Area|State|PostCode|Day_Time|Contact|PartialMatch|FormattedAddress|Exact_Lat|Exact_Lng
"97"|"Atma Shanti Group"|"N - 85 Narayan Nagar, Lalita Park, Laxmi Nagar"|""|"Delhi"|""|"Sun 7.00 pm"|"Puneet - 099990 52595"|"true"|"Lalita Park, Narayan Nagar, Lakshmi Nagar, New Delhi, Delhi 110031"|"28.6319950"|"77.2709630"
"98"|"Back to Basics Group."|"Church of Epiphany, Civil Lines"|""|"Delhi"|""|"Wed/Sat/Sun 6.00 pm"|"Dinesh - 098103 69757"|"true"|"Civil Lines, New Delhi, Delhi, India"|"28.6814284"|"77.2226866"
"99"|"Livilng Sober Group"|"Rohini, Sector 13, Delhi Govt Dispensary, Near Bhagwati Hospital"|""|"Delhi"|""|"Sat 7.00 pm"|"Manoj B. - 098116 38998"|"true"|"New Delhi, Delhi, India"|"28.6139391"|"77.2090212"
"100"|"Nav Jeevan Group"|"J.B.M. Public School, Kailashpuri, New Delhi."|""|"Delhi"|""|"Mon/Tue/Thu 7.30 pm"|"Rakesh - 08102 31584"|"true"|"New Delhi, Delhi, India"|"28.6139391"|"77.2090212"
"101"|"Nav Jyoti Group"|"Geeta Bhavan Shadara"|""|"Delhi"|""|"Mon 7.00 pm & Sun 7.00 pm"|"Mahendra - 099718 25646"|"true"|"Shahdara, New Delhi, Delhi, India"|"28.6888393"|"77.2674795"
"102"|"New Delhi Group"|"Vihar Near Escorts Heart"|""|"Delhi"|""|"Daily 7.00 pm"|"Deepak - 08188 94805"|"true"|"New Delhi, Delhi, India"|"28.6139391"|"77.2090212"
"103"|"Road To Recovery Group"|"Delhi Govt Dispensary, DDA Market"|""|"Delhi"|""|"Sat/Sun 7.00 pm"|"098118 69051"|"true"|"DDA Market, Vikaspuri, New Delhi, Delhi 110018, India"|"28.6337122"|"77.0675992"
"104"|"Adharshila Group."|"St. Michael Church, Near Fire Station, Prasad Nagar, Karol Bagh"|"Central Delhi"|"Delhi"|""|"Sun/Wed 6.30 pm"|"Cont: 098918 28286"|"true"|"Prasad Nagar, Karol Bagh, New Delhi, Delhi, India"|"28.6462576"|"77.1794302"
"105"|"Clean Slate Group."|"Sacred Heart Church, Usuf Sadan, Opp Bangla Sahib, Gurudwara, Gol Dak Khana,"|"Central Delhi"|"Delhi"|""|"Mon/Wed 6.45 pm"|"Cont: 098733 71759 - 098102 72071"|"true"|"Central Delhi, Delhi, India"|"28.6400331"|"77.2117733"
"106"|"Jagriti Group."|"St. Columbas School, Bhai Vir Singh Marg, Near Gol Dak Khana,"|"Central Delhi"|"Delhi"|""|"Mon to Sat 7.00 pm & Sun 10.00 am"|"Cont: 093122 86721"|"false"|"Central Delhi, Delhi, India"|"28.6400331"|"77.2117733"
"107"|"Gateway To Sobriety Group."|"Delhi Govt. Dispensary Saad Nagar, Palam,"|"Dwarka"|"Delhi"|""|"Sun 10.30 am"|"Cont: 098102 90185"|"true"|"Government School, Sector 7 Dwarka, Dwarka, New Delhi, Delhi (state) 110045, India"|"28.5886495"|"77.0814489"
"108"|"Khulla Akash Group."|"Base Hospital, Brar Square, Psychiatric Ward,"|"Dwarka"|"Delhi"|""|"Sun 10.30 am"|"Cont: 088006 03456"|"true"|"Dwarka, New Delhi, Delhi, India"|"28.5921401"|"77.0460481"
"109"|"Nav Kiran Group."|"Delhi Govt Dispensary, Sector 10,"|"Dwarka"|"Delhi"|""|"Daily 7.00 pm"|"Cont: 098683 44661"|"true"|"Sector 10 Dwarka, Dwarka, New Delhi, Delhi, India"|"28.5849492"|"77.0582844"
"110"|"Naya Din Group."|"Qutab Vihar, Ph 1, Satya Public School Gali, Goyala Dairy,"|"Dwarka"|"Delhi"|""|"Wed 7.30 pm"|"Cont: 099711 29319"|"true"|"Goyla Dairy, Qutub Vihar, New Delhi, Delhi, India"|"28.5809067"|"77.0290995"
"111"|"Program Of Recovery Group."|"Dwarka Health Center, Sector 12,"|"Dwarka"|"Delhi"|""|"Sun/Mon/Tue/Thu 7.30 pm"|"Cont: 098680 30419"|"true"|"Sector 12 Dwarka, Dwarka, New Delhi, Delhi 110075, India"|"28.5937647"|"77.0434934"
"112"|"Sanjivini Group."|"Saibaba Temple, Near Power House, Najafgarh,"|"Dwarka"|"Delhi"|""|"Sun 7.30 pm"|"Cont: 095600 82666"|"true"|"Najafgarh, Dharampura, Najafgarh, New Delhi, Delhi 110043"|"28.6124860"|"76.9863900"
"113"|"Aagaz Group."|"Delhi Govt Dispensary, Janta Flat, Welcom Seelampur, Near DCP Office,"|"East Delhi"|"Delhi"|""|"Wed/Thu 7.00 pm"|"Cont: 099990 52595"|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"114"|"Azadi Group."|"Govt.Dispensary,Next to Max Hospital I.P.Extension"|"EAST DELHI"|"Delhi"|""|"Tues,Thurs 6.30 pm Sun 6.30 pm"|"9810135491"|"true"|"IP Extension, Patparganj, New Delhi, Delhi, India"|"28.6295233"|"77.3123396"
"115"|"Chetna Group."|"Delhi Govt Dispensary, B-1 Block, Yamuna Vihar, Near Mother Dairy."|"East Delhi"|"Delhi"|""|"Fri/Sat 7.00 pm"|"Cont: 098718 66895"|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"116"|"Jeevan Jyoti Group."|"Delhi Govt Dispensary, Kakardooma Vikas Marg, Near Old Sabzi Mandi,"|"East Delhi"|"Delhi"|""|"Mon 6.30 pm"|"Cont: 098101 20764"|"true"|"Sabzi Mandi, Sagarpur East, Sagar Pur, New Delhi, Delhi 110046, India"|"28.6014894"|"77.1050077"
"117"|"Nai Disha Group."|"C-4, St Stephen Community Health Centre, Sunder Nagri"|"East Delhi"|"Delhi"|""|"Tue 7.00 pm & Sun 11.00 am"|"Cont: 092508 79004"|"true"|"Sunder Nagri, Prem Nagar, Dilshad Garden, New Delhi, Delhi 110093"|"28.6930240"|"77.3159690"
"118"|"New Life Group."|"IHBAAS Dlishad Garden,"|"East Delhi"|"Delhi"|""|"Fri 5.30 pm"|"Cont: 098718 66895"|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"119"|"Sukh Sagar Group."|"G-4 St.Stephen Community Health Centre,Sunder Nagari,Near Gagan"|"EAST DELHI"|"Delhi"|""|"Tue 7.00 pm"|""|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"120"|"Svikar Group."|"Delhi Govt. Dispensary, Gool Chakar Old Seema Puri,"|"East Delhi"|"Delhi"|""|"Mon 7.00 pm"|"Cont: 092506 59962"|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"121"|"Svikar Group."|"Delhi Govt.Dispensary, Gole Chakar,Old Seema Puri"|"EAST DELHI"|"Delhi"|""|"Mon,Sat 6.30 pm"|"092506 59962"|"true"|"East Delhi, Delhi, India"|"28.6195591"|"77.2979782"
"122"|"The Solution Group."|"Delhi Govt Dispensary, Near Indralok Metro Gate - 5,"|"Inderlok"|"Delhi"|""|"Sat/Sun 7.00 pm"|"Cont: 098118 69051"|"true"|"Inderlok, New Delhi, Delhi, India"|"28.6722038"|"77.1652136"
"123"|"Jeevan Dhara Group."|"68, Kyber Pass, Civil Lines,"|"New Delhi"|"Delhi"|""|"Mon/Tue/Thu/Sat 6.30 pm"|"Cont: 098111 68272"|"true"|"Civil Lines, New Delhi, Delhi, India"|"28.6814284"|"77.2226866"
"124"|"Khud Ki Sachai Group."|"Jain Hosital, Budh Bazar, 56 Guru Harikishan Nagar, Matiyala, Uttam Nagar,"|"New Delhi"|"Delhi"|""|"Tue/Wed/Thu/Sat 7.00 pm (Hindi)"|"Cont: 098184 16944"|"true"|"Uttam Nagar, New Delhi, Delhi, India"|"28.6212718"|"77.0613266"
"125"|"Nav Chetna Group."|"Delhi Govt dispensary, Kakardooma Vikas Marg, Near Old Sabzi Mandi"|"New Delhi"|"Delhi"|""|"Fri 7.15 pm"|"Cont: 078389 58519"|"true"|"Sabzi Mandi, Sagarpur East, Sagar Pur, New Delhi, Delhi 110046, India"|"28.6014894"|"77.1050077"
"126"|"Sanyam Ek Kadam Group."|"St. Thomas Baptist Church, Khyber Pass,"|"New Delhi"|"Delhi"|""|"Wed 7.00 pm"|"Cont: 098111 68272"|"true"|"Khyber Pass, Civil Lines, New Delhi, Delhi, India"|"28.6892140"|"77.2239895"
"127"|"Suprabhat Group."|"Delhi Govt. Dispensary, Near Rana Pratap Bagh, Sangam Park,"|"New Delhi"|"Delhi"|""|"Fri 7.00 pm"|"Cont: 098916 83169"|"true"|"Rana Pratap Bagh Bus Stand, Block A, CC Colony, Kalyan Vihar, New Delhi, Delhi 110007, India"|"28.6882230"|"77.1938494"
"128"|"Awakening Group."|"Navyug School,Peshwa Road, Gole Market"|"North Delhi"|"Delhi"|""|"Mon to Sat 7.00 pm Sun 10.00 .M."|"9313362117"|"true"|"Gole Market Bus Stop, Peshwa Road, Persian Square, Gole Market, New Delhi, Delhi 110001, India"|"28.6346866"|"77.2037280"
"129"|"Su Prabhat Group."|"Delhi Govt.Dispensary, Near Rana Pratap Bagh Sangam Park"|"North Delhi"|"Delhi"|""|"Fri 7.00 pm"|"9891683169"|"true"|"Rana Pratap Bagh Bus Stand, Block A, CC Colony, Kalyan Vihar, New Delhi, Delhi 110007, India"|"28.6882230"|"77.1938494"
"130"|"Suhani Subeh Group."|"Air Force Station,"|"Palam"|"Delhi"|""|"Tue/Fri 7.00 pm"|"Cont: 088609 44900"|"true"|"Palam Colony, New Delhi, Delhi, India"|"28.5900637"|"77.0887828"
"131"|"Ujwal Bhavisha Group."|"Air Force Station,"|"Rajokari"|"Delhi"|""|"Wed 6.30 pm"|""|"true"|"New Delhi, Delhi, India"|"28.6139391"|"77.2090212"
"132"|"Living Sober Group."|"Delhi Govt Dispensary, Sector 18, Near D.D.A. Market,"|"Rohini"|"Delhi"|""|"Mon/Wed 7.00 pm"|"Cont: 098181 11085"|"true"|"DDA Market, Vikaspuri, New Delhi, Delhi 110018, India"|"28.6337122"|"77.0675992"
"133"|"Primary Purpose Group."|"Church of The Resurrection, Near Mother Dairy Booth, D.D.A. Market, Sector 6,"|"Rohini"|"Delhi"|""|"Tue/Thu/Sat 7.00 pm"|"Cont: 098103 43528"|"true"|"Sector 6, Rohini, New Delhi, Delhi 110085, India"|"28.7144537"|"77.1121891"
"134"|"Vardhan Group."|"Delhi Govt. Dispensary, B-3, Sultanpuri, Near Mother Diary Booth,"|"Rohini"|"Delhi"|""|"Sun 10.00 am & Wed 6.30 pm"|""|"true"|"Rohini, New Delhi, Delhi, India"|"28.7494716"|"77.0565333"
"135"|"Asha Deep Group."|"Sahodaya School, C-1, Safdarjung Development Area,"|"South Delhi"|"Delhi"|""|"Mon/Tue/Thu/Fri/Sat 7.00 pm"|"Cont: 098100 82494"|"true"|"Safdarjung Development Area, Hauz Khas, New Delhi, Delhi 110016, India"|"28.5506847"|"77.2005212"
"136"|"Beautiful People Group."|"Library Room, Arya Samaj Mandir, G.K.II,"|"South Delhi"|"Delhi"|""|"Tue/Thu/Sat/Sun 7.00 pm"|"Cont: 098100 53395"|"true"|"Greater Kailash II, Greater Kailash, New Delhi, Delhi, India"|"28.5353600"|"77.2419522"
"137"|"God Grace Group."|"Centenary Church, 24-25 Lodhi Road, Near Lodhi Hotel,"|"South Delhi"|"Delhi"|""|"Tue/Thu/Sat 7.00 pm"|"Cont: 099580 36669"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"138"|"Just For Today Group."|"B/68, Luke Church, Top Floor, Defense Colony,"|"South Delhi"|"Delhi"|""|"Mon/Thu 7.00 pm"|"Cont: 098100 28037"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"139"|"My Time Starts Now Group."|"SPYM Centre,111/9,Opp.Sector B-4 CNG Gas Station,Vasant Kunj."|"South Delhi"|"Delhi"|""|"Wed/Thu/Sat 6.30 pm (English)"|"Cont: 098103 26042"|"true"|"Vasant Kunj, New Delhi, Delhi, India"|"28.5273352"|"77.1515453"
"140"|"My Time Starts Now Group."|"Institute of Liver and Biliary Sciences V.I.P. Lounge"|"South Delhi"|"Delhi"|""|"Mon 6.30 pm (English)"|"Cont: 098103 26042"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"141"|"My Time Starts Now Group."|"Fortis Hospital,Director's Conference Room,B-1 Block, AAA Marg,Vasant Kunj"|"South Delhi"|"Delhi"|""|"Tue 6.30 pm (English)"|"Cont: 098103 26042"|"true"|"Vasant Kunj, New Delhi, Delhi, India"|"28.5273352"|"77.1515453"
"142"|"Shakti Group."|"Masihgarh Church, Sukhdev Vihar, Near Escorts Heart Institute,"|"South Delhi"|"Delhi"|""|"Tue 5.00 pm"|"Cont: 098105 72257"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"143"|"Shakti Group."|"SPYM Centre, 111/9, Opp. Sector B-4, CNG Gas Station, Vasant Kunj,"|"South Delhi"|"Delhi"|""|"Fri 6.30 pm & Mon/Wed 6.45 pm"|"Cont: 098105 72257"|"true"|"Vasant Kunj, New Delhi, Delhi, India"|"28.5273352"|"77.1515453"
"144"|"Shakti Women's Group."|"Masihgarh Church, Sukhdev Vihar, Near Escorts Hospital"|"South Delhi"|"Delhi"|""|"Tue 5.00 pm"|"9810572257"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"145"|"Shakti Women's Group."|"SPYM Centre,111/9,Opp.Sector B-4 CNG Gas Station,Vasant Kunj."|"South Delhi"|"Delhi"|""|"Fri 6.30 pm"|"9810572257"|"true"|"Vasant Kunj, New Delhi, Delhi, India"|"28.5273352"|"77.1515453"
"146"|"Steps To Sobriety Group."|"Arya Samaj Mandir, Near South Delhi Club, Greater Kailash I,"|"South Delhi"|"Delhi"|""|"Mon/Wed/Fri 7.00 pm & Sun 11.00 am (English)"|"Cont: 098114 63222"|"true"|"Greater Kailash I, New Delhi, Delhi, India"|"28.5555328"|"77.2337320"
"147"|"Ujala Group."|"Masihgarh Church, Sukhdev Vihar, Near Escorts Heart Institute,"|"South Delhi"|"Delhi"|""|"Daily 7.00 pm"|"Cont: 097110 13502"|"true"|"South Delhi, Delhi, India"|"28.5086497"|"77.2175223"
"148"|"Fortis Hospital Group"|"Director's Conference Room"|"Vasant Kunj"|"Delhi"|""|"Tue 6.30 pm"|"Manu - 099107 64647"|"true"|"Vasant Kunj, New Delhi, Delhi, India"|"28.5273352"|"77.1515453"
"149"|"Akarshan Group."|"A-2 Block, Opp. Radha Krishna Mandir, Pashim Vihar,"|"West Delhi"|"Delhi"|""|"Mon/Wed/Sat/Sun 7.00 pm"|""|"true"|"West Delhi, Delhi, India"|"28.6663433"|"77.0679590"
"150"|"Anubhav Group."|"Delhi Govt. Dispensary Sector-14,Dwarka Near Metro Station"|"West Delhi"|"Delhi"|""|"Daily 7.30 pm"|"9968643963"|"true"|"West Delhi, Delhi, India"|"28.6663433"|"77.0679590"
"151"|"Awareness Group."|"Delhi Govt Dispensary, CD Block, Pritampura, Inside Sardar Di Hatti Road"|"West Delhi"|"Delhi"|""|"Fri 7.00 pm"|"Cont: 098189 64461"|"true"|"West Delhi, Delhi, India"|"28.6663433"|"77.0679590"
"152"|"Morning Attitude Modification Group."|"Basti Vikas Kendra, Jawahar Camp, Kirti Nagar,"|"West Delhi"|"Delhi"|""|"Fri/Sat 6.30 am"|"Cont: 099999 30646"|"true"|"Jawahar Camp, Kirti Nagar, New Delhi, Delhi 110015, India"|"28.6393922"|"77.1377306"
"153"|"Muktidaan Group."|"St. Marks Church, Punjabi Bagh West,"|"West Delhi"|"Delhi"|""|"Mon/Tue/Thu/Fri 7.00 pm"|"Cont: 075034 85868"|"true"|"West Delhi, Delhi, India"|"28.6663433"|"77.0679590"
"154"|"Prakash Group."|"Delhi Govt Dispensary, K.G. 1 Block, Vikas Puri,"|"West Delhi"|"Delhi"|""|"Tue/Thu 7.00 pm"|"Cont: 098189 64461"|"true"|"Vikaspuri, New Delhi, Delhi, India"|"28.6387532"|"77.0738028"
"155"|"Sanjeevani Group."|"2nd Floor,Metro Hospital Post Office Building,Najafgarh"|"West Delhi"|"Delhi"|""|"Sat 7.30 pm"|"9560052666"|"true"|"Najafgarh, New Delhi, Delhi, India"|"28.6090126"|"76.9854526"
"156"|"Vishwas Group."|"Basti Vikas Kendra, Jawahar Camp, Kirti Nagar,"|"West Delhi"|"Delhi"|""|"Tue/Thu 7.00 pm & Sun 11.00.am"|"Cont: 099999 30646"|"true"|"Jawahar Camp, Kirti Nagar, New Delhi, Delhi 110015, India"|"28.6393922"|"77.1377306"
"157"|"Aashraya Group."|"GOVT. LPS, Puthiakavu,"|"Mavelikara"|"KERALA"|"690102"|"Sat 5.00 pm"|"Pradeep - 082819 04590 - 070345 07999"|"true"|"Mavelikara, Kerala, India"|"9.2505757"|"76.5400806"
"158"|"Aldona Group"|"St. Thomas Boys High School, Aldona Bardez - Goa 403508"|""|"Goa"|""|"Sun 5.00 pm"|"092718 80898"|"false"|"St. Thomas Boy's High School, Mapusa – Moira - Aldona, Bardez, Mapusa, Aldona, Goa, Goa 403508, India"|"15.5902150"|"73.8663629"
"159"|"Anjuna Group"|"Rehab Centre Anjuna"|""|"Goa"|"403509"|"Tue 4.30 pm"|"092718 80898"|"true"|"Anjuna, Goa, India"|"15.5809248"|"73.7448437"
"160"|"Arpora Group"|"Canossa Convent School, Arpora"|"Arpora"|"Goa"|"403518"|"Thu 5.00 pm"|"092718 80898"|"true"|"Goa Dive Centre, Titos Lane, Baga, Goa 403516, India"|"15.5566982"|"73.7553531"
"161"|"Bicholim Group"|"Our Lady of Grace Church"|""|"Goa"|""|"Sun 10.30 am"|"092718 80898"|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"162"|"Blessings Group"|"Dyano Pasana Vachana Mandir Premises, Near Panchayat Bazaar, Shiroda"|""|"Goa"|""|"Wed 6.00 pm"|"Piedade C. - 098221 11725 - Alex V. - 096374 23865 - Robidas L. - 097607 20916"|"true"|"Shiroda, Goa, India"|"15.3292000"|"74.0271000"
"163"|"Calangute Group"|"St. Alex Church Residence Premises, Calangute, Bardez"|""|"Goa"|"403516"|"Wed 6.00 pm & Sun 10.30 am"|"092718 80898"|"true"|"Goa 403516, India"|"15.5512277"|"73.7654367"
"164"|"Candolim Group"|"St. Theresa High School, Premises Candolim, Bardez"|""|"Goa"|""|"Fri - 5.00 pm"|"092718 80898"|"true"|"Candolim, Goa, India"|"15.5145247"|"73.7683784"
"165"|"Gods Gift Group"|"Church Residence Premises, St.Cruz Ilhas"|"Santa Cruz"|"Goa"|"430005"|"Mon 6.00 pm"|"092718 80898"|"true"|"Shanta Apartment, BB Borkar Road, Alto Porvorim, Penha de França, Goa 403101, India"|"15.5275231"|"73.8364856"
"166"|"Hips For The Hopeless Group"|"Baradi Chapel Residence, Premises Baradi Betul, Salcete"|""|"Goa"|""|"Sun 6.00 pm"|"Cruz P. - 097645 37020"|"true"|"Salcete, Goa, India"|"15.2436676"|"73.9830029"
"167"|"Holy Cross Group"|"Cumbea Batt Chapel Premises, Velim"|""|"Goa"|"403702"|"Sun 4.00 pm"|"M. Bostao C. - 0832 - 2773421"|"true"|"403702, India"|"15.0058949"|"74.1474846"
"168"|"Humility Group"|"Maria Bambina, Convent Premises Cuncolim"|""|"Goa"|"403703"|"Mon 6.00 pm"|"John P. - 091815 12192"|"true"|"Cuncolim, Goa 403703, India"|"15.1741647"|"73.9828327"
"169"|"Live & Let Live Group"|"Our Lady of Sorrows Chapel Premises, Maddam Chinchinim"|""|"Goa"|""|"Thu 6.00 pm"|"Agnelo. - 0832 - 2863649"|"true"|"Chinchinim, Goa, India"|"15.2125000"|"73.9772220"
"170"|"Mapusa Group"|"St. Jeromes Complex, Behind the Church, Mapusa, Bardez"|"Mapusa"|"Goa"|"404507"|"Tue/Sat 5.00 pm"|"092718 80898"|"true"|"India Post - Mapusa Industrial Estate Branch, Duler-Marna-Siolim Road, Near Mapusa Industrial Estate, Mapusa, Goa, Goa 403507, India"|"15.5992083"|"73.8098983"
"171"|"Marcel Group"|"Behind Post Office, Mahila Mandal Hall Marcel"|""|"Goa"|"403107"|"Sun 6.30 pm"|"092718 80898"|"true"|"Marcel, Orgao, Goa 403107, India"|"15.5165373"|"73.9620654"
"172"|"Martyrum Group"|"Regina Martyum High School, Premises Assolna, Salcete"|""|"Goa"|"403701"|"Tue/Fri 6.00 pm"|"Benny - 0832 - 2773871"|"true"|"Assolna, Goa, India"|"15.1800000"|"73.9700000"
"173"|"Merces Group"|"Our lady of Merces Group, Merces Ilhas"|"Merces Ilhas"|"Goa"|"403305"|"Sat 6.00 pm"|"092718 80898"|"true"|"Merces, Bambolim, Goa, India"|"15.4824483"|"73.8521981"
"174"|"Miracle Group"|"Church Premises, Sanguem Salcete, Goa"|""|"Goa"|""|"Thu 5.00 pm"|"093261 32221"|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"175"|"Velha Group"|"St. Andrew's School, Premises Goa, Velha"|""|"Goa"|""|"Thu 6.00 pm"|"092718 80898"|"true"|"Velha Goa, Goa 403110, India"|"15.5027745"|"73.9154069"
"176"|"New Life Group"|"Our Lady of Lourdes Church premises, Ambaulim Quepem Taluka"|"Ambaulim"|"Goa"|""|"Thu 7.00 pm"|"John R. - 098230 32486 - Santan - 098508 77654 - Allwyn D - 092702 99205"|"true"|"Ambaulim, Goa, India"|"15.1859320"|"74.0476378"
"177"|"Aldona Group"|"Primary Health Centre, Aldona Bardez"|"Bardez"|"Goa"|""|"Thu 6.00 pm"|"092718 80898"|"true"|"Bardez, Goa, India"|"15.6391696"|"73.8389657"
"178"|"Mogacho Mandd Group"|"St. Aloysius School Premises, Near Holy Trinity Church"|"Benaulim"|"Goa"|""|"Sat 6.00 pm"|"Vincent. - 2772061"|"true"|"Benaulim, Goa, India"|"15.2500000"|"73.9200000"
"179"|"New Life Group"|"St. Jude High School Premises, Salcete"|"Betalbatim"|"Goa"|"403713"|"Sat/Wed 6.00 pm"|"Wilson P. - 094211 92514"|"true"|"Goa 403713, India"|"15.3249415"|"73.9301037"
"180"|"Cansaulim Group"|"Dr. J.C. Antao Complex, Opp. Cansaulim Rly. Stn"|"Cansaulim"|"Goa"|"403712"|"Tue/Sun 10.30 am"|"Sylvester - 093261 32002 - Natividade R. - 0982221 48237"|"true"|"Cansaulim, Goa, India"|"15.3367560"|"73.8977693"
"181"|"Baida Group"|"Our Lady of Fatima Chapel Premises, Salcete"|"Chinchinim"|"Goa"|"403715"|"Wed 7.00 pm"|"Lucio R. - 0832 - 2863239 - Cyril P. - 098907 56407"|"true"|"Goa 403715, India"|"15.2008953"|"73.9800645"
"182"|"Group Of Hope"|"Our Lady of Hope Church, Hall Chinchinim"|"Chinchinim"|"Goa"|"403715"|"Sat 6.00 pm"|"Rosario D. - 2862690 - Lucio R. - 2863239"|"true"|"Goa 403715, India"|"15.2008953"|"73.9800645"
"183"|"Road To Sobriety Group"|"Infant Jesus High School, Colva, Salcette"|"Colva,"|"Goa"|"403708"|"Mon/Thu 6.00 pm"|"Eulogio D. - 098225 81353"|"true"|"Goa 403708, India"|"15.2908831"|"73.9301037"
"184"|"Niraxeak Axea Group"|"Fatima Church Premises"|"Dikarpali"|"Goa"|""|"Mon 6.00 pm"|"Edgar M. - 096042 01099 - Socarro C. - 098501 08595"|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"185"|"St. Estevao Group"|"St.Theresas School"|"Estevao"|"Goa"|""|"Mon 6.00 pm"|""|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"186"|"Gratitude Group"|"Rosary School"|"Fartorda"|"Goa"|"403602"|"Mon 6.15pm"|"Anthony R. - 098908 43273"|"true"|"Goa 403602, India"|"15.2934647"|"73.9653715"
"187"|"Raia Group"|"Our Lady of Snows Church, Premises  Raia"|"Goa"|"Goa"|"403720"|"Sat 6.00 pm"|"Amaral - 092712 17250 - Anthony - 098239 52523"|"true"|"Goa 403720, India"|"15.3065373"|"73.9888797"
"188"|"Group Of Way Truth & Life"|"Our Lady of Gloria"|"Ilhade Rachel Zuvear"|"Goa"|""|"Tue 6.00 pm"|"Amaral - 092712 17250"|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"189"|"Serenity Group"|"Immaculate Conception, H.S. Premises, Paroda"|"Kepem"|"Goa"|""|"Sun 5.00 pm"|"Gangadhar - 0832 - 2869670"|"true"|"Goa, India"|"15.2993265"|"74.1239960"
"190"|"Saviour Of The World  Group"|"L.S.P.  Loutolim, Salcete, Goa"|"Loutolim"|"Goa"|""|"Sun 9.30 am"|"Cruz - 099210 43428 - Joaquin - 0832 - 2858277 - Elton - 098231 51779"|"true"|"Loutolim, Goa, India"|"15.3511034"|"73.9771260"
"191"|"Borda Group"|"St Joaquim Chapel Premises, St. Joaquim Road, Borda"|"Margao"|"Goa"|"403301"|"Fri 6.00 pm"|"Robidas L. - 097670 20916 - Edmund C. - 098221 04705 - Xavier D. - 098906 70815"|"true"|"Margao Bypass, Margao, Goa, India"|"15.2928215"|"73.9752978"
"192"|"Grace Group"|"Grace Church Hall, Salcete"|"Margao"|"Goa"|"403601"|"Wed 6.00 pm"|"Rosario F. - 0832 - 273826"|"true"|"Goa 403601, India"|"15.2803466"|"73.9800645"
"193"|"Holy Spirit Group"|"Holy Spirit Church, Recreation Premises, Old Market"|"Margao"|"Goa"|"403601"|"Sun/Tue/Thu 6.00 pm"|"Albert A. - 0832 - 2738276"|"true"|"Old Market, Margao, Goa 403601, India"|"15.2826122"|"73.9576572"
"194"|"Loyal Group"|"Loyola High School Premises, Margao, Salcete"|"Margao"|"Goa"|"403601"|"Sun 4.00 pm & Tue/Thu 6.00 pm"|"Menino C. - 098224 84738 - Rogue D. - 094224 52164 - Francis - 098224 84788"|"true"|"Goa 403601, India"|"15.2803466"|"73.9800645"
"195"|"Serenity Group"|"Carmelite Monastry Malbhatta, Margoa"|"Margao"|"Goa"|"403601"|"Wed 6.00 pm"|"Dinesh A. - 099750 94112 - Xavier D - 098906 70815 - Ronnie D - 099225 94112"|"true"|"Goa 403601, India"|"15.2803466"|"73.9800645"
"196"|"Davorlim Group"|"Panchayat Hall, Davorlim"|"Navelim"|"Goa"|"403707"|"Wed 6.00 pm"|"Rogue V - 098810 73837 - Menino C. - 098224 84738"|"true"|"Navelim, Goa, India"|"15.2616025"|"73.9565551"
"197"|"Language Of The Heart Group"|"Cardinal Gracias Parish Centre"|"Navelim"|"Goa"|"403701"|"Mon/Fri 6.00 pm"|"Benjamin P. - 0832 - 2766095"|"true"|"Goa 403701, India"|"15.1838752"|"73.9800645"
"198"|"Nuvem Group"|"Mae Dos Pobres Church, School Premises, Salcete"|"Nuvem"|"Goa"|"403604"|"Mon 6.00 pm"|"Rosario C. - 098811 02895 - Percy C. - 092268 84000 - Inacio - 098238 44264"|"false"|"Nuvem, Goa 403604, India"|"15.3088890"|"73.9461110"
"199"|"Orlim Group"|"St. Pius Convent High School Premises"|"Orlim"|"Goa"|"403724"|"Fri 6.00 pm"|"Milagrace D. - 099230 33595 - Sr. Elsie 0832 - 2745145"|"true"|"Goa 403724, India"|"15.2214518"|"73.9506774"
"200"|"Iphb Group"|"Institute of Psychiatry and Human Behaviour, Opp Holy Cross Bambolim"|"Panjim"|"Goa"|""|""|"092718 80898"|"true"|"Panjim, Goa, India"|"15.4909301"|"73.8278496"
"201"|"Panjim Group"|"Don Bosco High School, Premises Near Market"|"Panjim"|"Goa"|""|"Tue/Fri 6.00 pm"|"092718 80898"|"true"|"Panjim, Goa, India"|"15.4909301"|"73.8278496"
